#,Date-Time (CEST),Temperature   (°C),Light   (lux),Button Down,Button Up,Host Connected,End of File
6983,06/19/2025 11:20:00,30.67,50974.72,,,,
6984,06/19/2025 11:30:00,31.87,79667.20,,,,
6985,06/19/2025 11:40:00,34.96,80424.96,,,,
6986,06/19/2025 11:50:00,37.15,82534.40,,,,
6987,06/19/2025 12:00:00,31.66,7104.00,,,,
6988,06/19/2025 12:10:00,26.12,31109.12,,,,
6989,06/19/2025 12:20:00,35.43,85196.80,,,,
6990,06/19/2025 12:30:00,37.32,85975.04,,,,
6991,06/19/2025 12:40:00,40.19,86507.52,,,,
6992,06/19/2025 12:50:00,40.37,86999.04,,,,
6993,06/19/2025 13:00:00,41.22,86835.20,,,,
6994,06/19/2025 13:10:00,40.88,86753.28,,,,
6995,06/19/2025 13:20:00,40.07,87162.88,,,,
6996,06/19/2025 13:30:00,39.85,87121.92,,,,
6997,06/19/2025 13:40:00,39.42,86589.44,,,,
6998,06/19/2025 13:50:00,38.69,86179.84,,,,
6999,06/19/2025 14:00:00,39.98,86425.60,,,,
7000,06/19/2025 14:10:00,40.32,85237.76,,,,
7001,06/19/2025 14:20:00,39.51,84623.36,,,,
7002,06/19/2025 14:30:00,39.85,83374.08,,,,
7003,06/19/2025 14:40:00,39.81,82513.92,,,,
7004,06/19/2025 14:50:00,39.25,81285.12,,,,
7005,06/19/2025 15:00:00,40.28,79831.04,,,,
7006,06/19/2025 15:10:00,42.60,78254.08,,,,
7007,06/19/2025 15:20:00,40.71,76103.68,,,,
7008,06/19/2025 15:30:00,40.32,74117.12,,,,
7009,06/19/2025 15:40:00,40.50,73318.40,,,,
7010,06/19/2025 15:50:00,41.87,70717.44,,,,
7011,06/19/2025 16:00:00,39.34,68300.80,,,,
7012,06/19/2025 16:10:00,40.50,67092.48,,,,
7013,06/19/2025 16:20:00,39.55,64716.80,,,,
7014,06/19/2025 16:30:00,38.82,61788.16,,,,
7015,06/19/2025 16:40:00,38.95,58920.96,,,,
7016,06/19/2025 16:50:00,39.85,58572.80,,,,
7017,06/19/2025 17:00:00,39.89,54476.80,,,,
7018,06/19/2025 17:10:00,37.49,33587.20,,,,
7019,06/19/2025 17:20:00,37.06,48558.08,,,,
7020,06/19/2025 17:30:00,35.48,46592.00,,,,
7021,06/19/2025 17:40:00,36.42,45117.44,,,,
7022,06/19/2025 17:50:00,36.38,41943.04,,,,
7023,06/19/2025 18:00:00,31.61,8302.08,,,,
7024,06/19/2025 18:10:00,32.86,22200.32,,,,
7025,06/19/2025 18:20:00,31.23,36833.28,,,,
